ItemLink,Price,Name,Image,Condition,Screen Size,Memory,Release Year,Bundle Listing,Product Family,Storage Type,Brand,Hard Drive Capacity,Processor Type,Operating System,Processor Speed,Color,Seller Notes,Type,MPN,Product Line,Model,Graphics Processing Type,Features,Country/Region of Manufacture,Hardware Connectivity,UPC,Operating System Edition,For Laptop Brand,SSD Capacity,Country of Manufacture,Video Adapter,Optical Drive,Colour,Memory (RAM),Processor Configuration,Warranty,Manufacturer,Item Location,DVD/CD-RW,Wifi,EAN,GPU/Video Card,Ports/Interfaces,Height,Length,Width,Weight,Dimensions,Label,Binding,ProductGroup,ISBN,HDD Caddy,Battery,Power Supply,Processor,Serial Number,Brand Name,Item Weight,Graphics Coprocessor,ISKU,Title,Primary Drive,Model No.,Model ID,Bundle,Screen Resolution,Resolution,Display Size,Display Type,Form Factor Type,Storage Capacity,Drive Type,RAM Memory,Graphics Card,Processor Manufacturer,Intel Processor Generation,Wireless Type,Series,RAM,Product Dimensions,Hard Drive,Processor Count,Card Description,Computer Memory Type,Contract,Manufacturer Part Number,License,From Factor,Keyboard Bezel Touchpad,Battery AC Adapter,Condition Note,Condition Description,SKU,Shell Condition,Hard Drive CD DVD,CF-30 / CF 31 CADDY GENUINE,Release Date_Display,Keyboard,Connectivity,PCI express slot SSD available,RAM upgrade (email us),Storage capacity,WiFi,Touch Screen Function,AC Adapter,Number of Cores,Form Factor,Adapter,Condition Grade,Drive Capacity,Bundled Items,Compatible Brand,Compatible Product Line,Advanced Features,Wireless Card,Hard Drive Caddy,EBAY_CATEGORY_ID,Hard Drive 1,Optical,Processor Model,Product Model,Product Type,Item Condition,Keyboard Type,Bluetooth,LCD Screen type
http://www.ebay.com/itm/dell-laptop-latitude-d520/222598241209?hash=item33d3e39bb9%3Ag%3AhW4AAOSwbmdZfn0J,$60.00,dell laptop latitude d520,https://i.ebayimg.com/images/g/hW4AAOSwbmdZfn0J/s-l300.jpg,Used,,,,,,,Dell,,,,,,,,,Latitude,d520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Vartek-laptop/222598847350?hash=item33d3ecdb76%3Ag%3ApNQAAOSw7GRZBkJ1,$25.00,Vartek laptop,https://i.ebayimg.com/images/g/pNQAAOSw7GRZBkJ1/s-l300.jpg,For parts or not working,,,,,,,,,,,,,"it might work, I don't have a charging cord",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/lot-of-5-Getac-V110-Rugged-Core-i5-1-9GHz-4G-128G-SSD-Touch-Cam-WWAN-Grade-A/222600013823?hash=item33d3fea7ff%3Ag%3AskAAAOSwxxVZfLaX,"$1,499.95",lot of 5 Getac V110 Rugged Core i5 1.9GHz 4G 128G SSD Touch Cam WWAN Grade A,https://i.ebayimg.com/images/g/skAAAOSwxxVZfLaX/s-l300.jpg,Seller refurbished,11.6in.,4GB,,,,SSD (Solid State Drive),Getac,,Intel Core i5 4300U,Windows 8.1,1.90GHz,,"Used in good condition, low hours, minor scratches or paint fading to be expected.",,V110,,V110,Intel HD Graphics 4400,"Bluetooth, Camera, Touchscreen",,,Does not apply,Professional,,128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Inspiron-1545-15-6-Notebook-Customized/192220910112?hash=item2cc1425220%3Ag%3A6FEAAOSwax5YoRZd,$199.99,"Dell Inspiron 1545 15.6"" Notebook - Customized",https://i.ebayimg.com/images/g/6FEAAOSwax5YoRZd/s-l300.jpg,Manufacturer refurbished,15.6in.,3GB,,,,HDD (Hard Disk Drive),Dell,180GB,Intel Core Duo,Windows 7,2.26GHz,Orange,,Notebook,,Inspiron,Inspiron 1545,Integrated/On-Board Graphics,Built-in Webcam,,USB 2.0,,Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lot-of-5-HP-Compaq-Computers-For-Parts-Only-nc8230-and-nc8430-models/222600118796?hash=item33d400420c%3Ag%3A%7EesAAOSwM2RZgPcJ,$100.00,Lot of 5 HP Compaq Computers- For Parts Only nc8230 and nc8430  models,https://i.ebayimg.com/images/g/~esAAOSwM2RZgPcJ/s-l300.jpg,For parts or not working,,,,,,,HP,,,,,,,,Does Not Apply,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-15-6-HD-WLED-Backlit-Display-Laptop-Window-10/222600266558?hash=item33d402833e%3Ag%3AdwoAAOSwNJ5ZgSrq,$299.99,"HP 15.6"" HD WLED Backlit Display Laptop Window 10",https://i.ebayimg.com/images/g/dwoAAOSwNJ5ZgSrq/s-l300.jpg,New,,,,,,,HP,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Refurbished-HP-15-f387wm-15-6-Laptop-Touchscreen-Windows-10-Home-AMD-Quad-Co/222600367794?epid=1095819565&hash=item33d4040eb2%3Ag%3ARosAAOSwzoRZgVZ3,$351.29,"Refurbished HP 15-f387wm 15.6"" Laptop, Touchscreen, Windows 10 Home, AMD Quad-Co",https://i.ebayimg.com/images/g/RosAAOSwzoRZgVZ3/s-l300.jpg,New,,,,,,,HP,,,,,,,,15-f387wm,,,,,,,191081298827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-15-5-900GB-Intel-Pentium-2-16GHz-4GB-RAM-Laptop-7DWU/222600377342?hash=item33d40433fe%3Ag%3AeVcAAOSwhIFZgRm2,$150.00,"HP 15.5"" (900GB, Intel Pentium, 2.16GHz, 4GB RAM) Laptop - 7DWU",https://i.ebayimg.com/images/g/eVcAAOSwhIFZgRm2/s-l300.jpg,Used,15.5in.,4GB,,,,HDD (Hard Disk Drive),HP,910GB,Intel Pentium,Windows 10,2.16GHz,Black,,Notebook/Laptop,,,HP Realtek RTL8188EE,,"Built-In Keyboard, Color Screen, Email, Expandable Memory, LCD Display, Web Browser, Built-in Webcam",,"HDMI, USB 2.0",,Not Applicable,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Getac-Rugged-V110-11-6in-i5-4300U-8GB-128GB-SSD-VTR105-W8-1-Multi-Touch-laptop/222565357236?hash=item33d1edd6b4%3Ag%3AuAkAAOSwiQ9ZVsvg,$379.99,Getac Rugged V110 11.6in i5-4300U 8GB 128GB SSD VTR105 W8.1 Multi-Touch laptop,https://i.ebayimg.com/images/g/uAkAAOSwiQ9ZVsvg/s-l300.jpg,Seller refurbished,11.6in.,8GB,,Yes,,SSD (Solid State Drive),Getac,,Intel Core i5-4300U,Windows 8.1,,Grey Black,Fully tested one year warranty,Rugged Notebook/Laptop,VTR105-GETAC-KIT,Rugged,V110,,"Built-in Webcam, Touchscreen",,"HDMI, USB 2.0, USB 3.0",Does not apply,Professional,,128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/13-inch-MacBook-Pro-Pre-Retina-2012-2016-One-Year-Warranty-Upgraded-1TB-Storage/222569114266?hash=item33d2272a9a%3Ag%3AfsYAAOSw0TxZaHHF,$699.00,13 inch MacBook Pro Pre-Retina 2012/2016 One Year Warranty! Upgraded 1TB Storage,https://i.ebayimg.com/images/g/fsYAAOSw0TxZaHHF/s-l300.jpg,Manufacturer refurbished,13.3in.,4GB,2012 - 2016,,MacBook Pro,HDD (Hard Disk Drive),Apple,1TB,Intel Core i5 3rd Gen.,"macOS 10.12, Sierra",2.50GHz,,"High End Upgraded 13 inch Apple MacBook Pro laptop - last model with the built in DVD/RW and huge 1TB (1000GB) Storage Drive. This system is one of the last models available from Apple that has the upgraded processor, and storage (1000GB)! It comes with our exclusive 1 Year Warranty. This is the last and highest end model with the DVD/RW drive built in, and is extremely powerful and versatile. The system comes fully verified by a Certified Apple Mac Technician, and backed with a one year warranty! This unit does have minor dents and scratches cosmetically but is perfect functionally!",,MD101LL/A,,,,,,,Does not apply,,,,,,,,,,One Year Warranty Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Intel-i5-7600k-7th-Gen-gaming-computer/222571380575?hash=item33d249bf5f%3Ag%3AE-YAAOSwjRpZQVL%7E,"$1,700.00",Intel i5-7600k (7th. Gen) gaming computer ,https://i.ebayimg.com/images/g/E-YAAOSwjRpZQVL~/s-l300.jpg,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Acer-Aspire-Laptop-R5-471T-51UN-Intel-i5-14-2-30GHz-8GB-RAM-256GB-SSD-WIN-10/222571455022?epid=2060921327&hash=item33d24ae22e%3Ag%3AVcoAAOSwkRhZXR3g,$499.00,"Acer Aspire Laptop R5-471T-51UN Intel i5 14"" 2.30GHz 8GB RAM 256GB SSD WIN 10",https://i.ebayimg.com/images/g/VcoAAOSwkRhZXR3g/s-l300.jpg,Used,,,,,,,Acer,,,,,,TESTED AND GOOD,,R5-471T-51UN,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Hp-Envy-Ultrabook-4/222571549820?hash=item33d24c547c%3Ag%3Ax1kAAOSw6YtZSzkA,$349.99,Hp Envy Ultrabook 4,https://i.ebayimg.com/images/g/x1kAAOSw6YtZSzkA/s-l300.jpg,Used,,,,,,,HP,,,,,,,Ultrabook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Acer-Aspire-1410-For-Parts-NOT-WORKING/222571599600?hash=item33d24d16f0%3Ag%3AEfwAAOSwHLNZXUIb,$50.00,Acer Aspire 1410 For Parts NOT WORKING,https://i.ebayimg.com/images/g/EfwAAOSwHLNZXUIb/s-l300.jpg,For parts or not working,,,,,,,Acer,,,,,,,Notebook,Does Not Apply,Aspire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/hp-laptop-windows-10/222571839055?hash=item33d250be4f%3Ag%3ADPoAAOSwwzhZXYIg,$250.00,hp laptop windows 10,https://i.ebayimg.com/images/g/DPoAAOSwwzhZXYIg/s-l300.jpg,Used,,,,,,,HP,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Asus-ZenBook-3-12-5-IPS-FHD-i7-7500U-16GB-RAM-512GB-SSD-Win-Pro-UX390UA-XH74-BL/222574416899?epid=1691436832&hash=item33d2781403%3Ag%3AgUoAAOSwOjBZYHBp,"$1,950.00","Asus ZenBook 3 12.5"" IPS FHD i7-7500U 16GB RAM 512GB SSD Win Pro UX390UA-XH74-BL",https://i.ebayimg.com/images/g/gUoAAOSwOjBZYHBp/s-l300.jpg,Manufacturer refurbished,,16GB,,,,,ASUS,,,Windows 10 Pro,2.7GHz,Blue,"Factory Refurbished by ASUS to NEW A grade, Warranty 90 days DIRECT from asus, NO RETURNS , must go direct to asus for any issues. 20% Restocking will be charged for refused or returns.",Notebook/Laptop,UX390UA-XH74-BL,ZenBook,,,"Backlit Keyboard, Built-in Webcam",China,"USB 3.0, USB-C",889349507230,,,,,,NA,,,,,ASUS,,,,,,,,,,2.1 lbs,,,,,,,,,Intel Core i7,,,,,,,,,,,,1920x1080,"12.5""",LCD Glossy,Thin  Light (Ultrabook),512GB,Solid State Drive,16GB,Intel Graphics HD,Intel,Kaby Lake 14nm (7th Gen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-P55t-C114-For-Parts-NOT-WORKING/222574923240?hash=item33d27fcde8%3Ag%3AJJsAAOSwu2VZYR3Y,$50.00,Toshiba Satellite P55t- C114 For Parts NOT WORKING!!,https://i.ebayimg.com/images/g/JJsAAOSwu2VZYR3Y/s-l300.jpg,For parts or not working,,,,,,,Toshiba,,,,,,,Notebook/Laptop,Does Not Apply,Satellite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/ASUS-Eee-10-1-Intel-Atom-1-6GHz-1GB-250Gb-Webcam-WIFI-laptop-netbook-10-1/222579585625?epid=118299610&hash=item33d2c6f259%3Ag%3AXF8AAOSw7PJZZpwf,$59.99,"ASUS Eee 10.1"" Intel Atom, 1.6GHz, 1GB 250Gb Webcam WIFI laptop netbook 10.1""",https://i.ebayimg.com/images/g/XF8AAOSw7PJZZpwf/s-l300.jpg,Seller refurbished,,,,,,250gb,,,,,,,Fully tested AC adapter completed one year warranty,,,,,,Built-in Webcam,China,USB 2.0,0884840590231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Stream-11-6in-32GB-Intel-Celeron-N-2-16GHz-2GB-SEE-DESCRIPTION/222582888066?epid=220270555&hash=item33d2f95682%3Ag%3AQ94AAOSwlXhZanNz,$99.99,"HP Stream 11.6in. (32GB, Intel Celeron N, 2.16GHz, 2GB) SEE DESCRIPTION",https://i.ebayimg.com/images/g/Q94AAOSwlXhZanNz/s-l300.jpg,For parts or not working,11.6in.,2GB,,,,,HP,32GB,Intel Celeron N,Windows 10,2.16GHz,Blue,"Computer works fine when plugged into an external monitor (see photo), but main screen does not work. You can get a pretty cheap screen just too lazy to do it myself.",Convertible 2-in-1 Laptop/Tablet,M4C63UAABA,,M4C63UA#ABA,,,,HDMI,0889296621539,,,32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Inspiron-1545-Laptop-for-Parts-Or-Repair/222583029415?hash=item33d2fb7ea7%3Ag%3AS6cAAOSwvc1ZaqFM,$45.00,Dell Inspiron 1545 Laptop for Parts Or Repair ,https://i.ebayimg.com/images/g/S6cAAOSwvc1ZaqFM/s-l300.jpg,For parts or not working,,4GB,,,,,Dell,,Intel Core 2 Duo,,2.20GHz,,,,,Inspiron,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Acer-Chromebook-11-CB3-111-C4HT-11-6in-16GB-Intel-Celeron-2-16GHz-2GB/222584034515?epid=219358751&hash=item33d30ad4d3%3Ag%3AGTkAAOSw4HlZa-M9,$140.00,"Acer Chromebook 11 CB3-111-C4HT 11.6in. (16GB, Intel Celeron, 2.16GHz, 2GB)...",https://i.ebayimg.com/images/g/GTkAAOSw4HlZa-M9/s-l300.jpg,Used,11.6in.,2GB,2015,,,,Acer,16GB,Intel Celeron,Chrome OS,2.16GHz,White,,,NX.MQNAA.011,Chromebook,,Integrated/On-Board Graphics,,,,0814930020041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/New-Lenovo-Thinkpad-Yoga-11E-Convertible-11-6-Intel-M5Y10C-4GB-128GB-SSDWin10P/222585150387?epid=811045110&hash=item33d31bdbb3%3Ag%3A3GQAAOSw539ZbUU8,$359.99,"New Lenovo Thinkpad Yoga 11E Convertible 11.6"", Intel M5Y10C 4GB 128GB SSDWin10P",https://i.ebayimg.com/images/g/3GQAAOSw539ZbUU8/s-l300.jpg,New,11.6 inches,,,,,,Lenovo,,,Windows 10 PRO,,Black,,,4585819,,,,,,,889800888908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8 GHz Core M-5Y10c,,,4 pounds,integrated_graphics,,,,,,,,,,,,,,,,,,802.11 A/C,4585819,4 GB DDR3 SDRAM,13 x 10.3 x 4.2 inches,128 GB flash_memory_solid_state,2,Intel-HD5300/IGP,DDR3 SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-NOTEBOOK-X2-10-P092MS-MOTHERBOARD-UMA-x5-Z8350-2GB-32GeMMC-WIN-902251-601/222586852150?hash=item33d335d336%3Ag%3AvEEAAOSwIbdZb4eb,$78.95,HP NOTEBOOK X2 - 10-P092MS - MOTHERBOARD UMA x5-Z8350 2GB 32GeMMC WIN 902251-601,https://i.ebayimg.com/images/g/vEEAAOSwIbdZb4eb/s-l300.jpg,New other (see details),,,,,,,HP,,,,,,*PULLED FROM NEW MACHINE*,,902251-601,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6440-14-1TB-Intel-Core-i5-2-7GHz-8GB-HDD-Windows-10-9QP/222588018016?epid=219612688&hash=item33d3479d60%3Ag%3A3zkAAOSwQYVZcOq7,$339.00,"Dell Latitude E6440 14"" (1TB, Intel Core i5, 2.7GHz, 8GB) HDD Windows 10- 9QP",https://i.ebayimg.com/images/g/3zkAAOSwQYVZcOq7/s-l300.jpg,Seller refurbished,14in.,8GB,,,,HDD (Hard Disk Drive),Dell,1TB,Intel Core i5 4th Gen.,Windows 7,2.70GHz,Silver,,Notebook/Laptop,E6440,Latitude,E6440,,"Backlight, Built-In Keyboard, Color Screen, Email, Expandable Memory, LCD Display, Web Browser",,USB 2.0,Does not apply,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/DELL-LATITUDE-E6410-CORE-i5-M520-2-4GHz-4GB-RAM-250GB-HDD-DVDRW-WIFI-WIN-7-PRO/222588388228?epid=219548427&hash=item33d34d4384%3Ag%3AsG8AAOSwa81ZcPPo,$149.00,DELL LATITUDE E6410 CORE i5-M520 2.4GHz 4GB RAM 250GB HDD DVDRW WIFI WIN 7 PRO,https://i.ebayimg.com/images/g/sG8AAOSwa81ZcPPo/s-l300.jpg,Used,14.1in.,4GB,,,,HDD (Hard Disk Drive),Dell,250GB,Intel Core i5 1st Gen.,Windows 7,2.40GHz,Gray,Tested working,Notebook/Laptop,E6410,Latitude,E6410,Integrated/On-Board Graphics,,,,Does not apply,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-2133-8-9-WXGA-Mini-Notebook-Laptop-C7-M-1-20GHz-1GB-120GB-KX872AA/222589025779?hash=item33d356fdf3%3Ag%3AH58AAOSweARZcjhh,$89.99,"HP 2133 8.9"" WXGA Mini Notebook Laptop C7-M 1.20GHz 1GB 120GB KX872AA",https://i.ebayimg.com/images/g/H58AAOSweARZcjhh/s-l300.jpg,Used,8.9in.,1GB,,,,HDD (Hard Disk Drive),HP,120GB,VIA C7-M 1.20GHz,Windows XP,1.20 GHz,Silver,"This laptop is used in excellent condition. There's a small dent on the back right corner and a few visible scratches on the top. Overall, the laptop is pretty clean. NO CHARGER. NO OS",Subnotebook/Ultraportable,KX872AA#ABA,,2133,Integrated/On-Board Graphics,Built-in Webcam,,,Does not apply,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-L305-S5921-Intel-T3400-Dual-Core-CPU-WIN-10-PRO-320GB-15-4/222589049241?hash=item33d3575999%3Ag%3ApG4AAOSw6HJZvV03,$175.00,"Toshiba Satellite L305-S5921 Intel ® T3400 Dual Core CPU WIN 10 PRO 320GB 15.4"" ",https://i.ebayimg.com/images/g/pG4AAOSw6HJZvV03/s-l300.jpg,Seller refurbished,15.4in.,4GB,,,,,Toshiba,320GB,Intel ®  Dual Core T3400  2.16 GHZ processor,Windows 10,2.16GHz,Glossy Black with Onyx Blue lid,,Notebook/Laptop,,Satellite,L305-S5921,,,United States,USB v2.0 – 3ports  RJ-45 LAN port,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Acer-15-6-Aspire-5742z-640-GB-4-GB-HDD-DVD-Intel-2-13-GHz-AS-IS/222590959708?hash=item33d374805c%3Ag%3ASLEAAOSwS9pZdMAR,$74.00,"Acer 15.6"" Aspire 5742z  640 GB  4 GB  HDD DVD  Intel  2.13 GHz  AS IS",https://i.ebayimg.com/images/g/SLEAAOSwS9pZdMAR/s-l300.jpg,For parts or not working,15.6in.,4GB,,Yes,,HDD (Hard Disk Drive),Acer,640GB,Intel Pentium,,2.13GHz,Black,,Notebook/Laptop,,Aspire,,,"Backlit Keyboard, Built-in Webcam",,"HDMI, USB 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-T235D-S1345RD-13-3-Inch-Ultralight-Laptop-With-Housing-Damage/222592636186?hash=item33d38e151a%3Ag%3ArioAAOSw0-5ZdszD,$71.99,Toshiba Satellite T235D-S1345RD 13.3 Inch Ultralight Laptop With Housing Damage,https://i.ebayimg.com/images/g/rioAAOSw0-5ZdszD/s-l300.jpg,For parts or not working,13.3in.,4GB,,,,HDD (Hard Disk Drive),Toshiba,320GB,AMD Turion Neo X2,Windows 7,1.50GHz,,"The laptop powers up and boots. However, the computer has substantial housing damage which you can see in the images..",Notebook/Laptop,T235D-S1345RD,Pavilion,Satellite T235D,Integrated/On-Board Graphics,Built-in Webcam,,"USB 1.0/1.1, USB 2.0, USB 3.0",,Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavilion-dv6000-Dv6338SE-Broken-For-Parts-120GB-2GB/222595216240?hash=item33d3b57370%3Ag%3AipcAAOSw6YtZUByE,$25.00,HP Pavilion dv6000 Dv6338SE Broken For Parts 120GB 2GB,https://i.ebayimg.com/images/g/ipcAAOSw6YtZUByE/s-l300.jpg,For parts or not working,,2GB,,,,,,120GB,AMD Athlon X2,Windows Vista,,,,,,Pavilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Samsung-Chromebook-CRACKED/222595545225?hash=item33d3ba7889%3Ag%3AQdYAAOSwOXVZesrd,$40.00,Samsung Chromebook CRACKED,https://i.ebayimg.com/images/g/QdYAAOSwOXVZesrd/s-l300.jpg,For parts or not working,,,,,,,Samsung,,,Chrome OS,,,,,,Chromebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Inspiron-1525-Laptop-Notebook-Computer/222596168699?hash=item33d3c3fbfb%3Ag%3AH9sAAOSwmfhX24cJ,$30.00,Dell Inspiron 1525 Laptop / Notebook Computer,https://i.ebayimg.com/images/g/H9sAAOSwmfhX24cJ/s-l300.jpg,For parts or not working,,,,,,,Dell,,,,,,,Notebook,Inspiron 1525,Inspiron,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/dell-laptop-latitude-d520/222598241209?hash=item33d3e39bb9%3Ag%3AhW4AAOSwbmdZfn0J,$60.00,dell laptop latitude d520,https://i.ebayimg.com/images/g/hW4AAOSwbmdZfn0J/s-l300.jpg,Used,,,,,,,Dell,,,,,,,,,Latitude,d520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Vartek-laptop/222598847350?hash=item33d3ecdb76%3Ag%3ApNQAAOSw7GRZBkJ1,$25.00,Vartek laptop,https://i.ebayimg.com/images/g/pNQAAOSw7GRZBkJ1/s-l300.jpg,For parts or not working,,,,,,,,,,,,,"it might work, I don't have a charging cord",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
